date,precious_sector_open,precious_sector_high,precious_sector_low,precious_sector_close,precious_sector_volume,precious_sector_amount,precious_sector_close_ret1,precious_sector_close_ret5,precious_sector_close_ret20,precious_sector_close_ma20_gap,precious_sector_close_z20,precious_sector_volume_ret1,precious_sector_volume_ret5,precious_sector_volume_ret20,precious_sector_volume_ma20_gap,precious_sector_volume_z20,precious_sector_amount_ret1,precious_sector_amount_ret5,precious_sector_amount_ret20,precious_sector_amount_ma20_gap,precious_sector_amount_z20,industrial_metal_sector_open,industrial_metal_sector_high,industrial_metal_sector_low,industrial_metal_sector_close,industrial_metal_sector_volume,industrial_metal_sector_amount,industrial_metal_sector_close_ret1,industrial_metal_sector_close_ret5,industrial_metal_sector_close_ret20,industrial_metal_sector_close_ma20_gap,industrial_metal_sector_close_z20,industrial_metal_sector_volume_ret1,industrial_metal_sector_volume_ret5,industrial_metal_sector_volume_ret20,industrial_metal_sector_volume_ma20_gap,industrial_metal_sector_volume_z20,industrial_metal_sector_amount_ret1,industrial_metal_sector_amount_ret5,industrial_metal_sector_amount_ret20,industrial_metal_sector_amount_ma20_gap,industrial_metal_sector_amount_z20,minor_metal_sector_open,minor_metal_sector_high,minor_metal_sector_low,minor_metal_sector_close,minor_metal_sector_volume,minor_metal_sector_amount,minor_metal_sector_close_ret1,minor_metal_sector_close_ret5,minor_metal_sector_close_ret20,minor_metal_sector_close_ma20_gap,minor_metal_sector_close_z20,minor_metal_sector_volume_ret1,minor_metal_sector_volume_ret5,minor_metal_sector_volume_ret20,minor_metal_sector_volume_ma20_gap,minor_metal_sector_volume_z20,minor_metal_sector_amount_ret1,minor_metal_sector_amount_ret5,minor_metal_sector_amount_ret20,minor_metal_sector_amount_ma20_gap,minor_metal_sector_amount_z20
2020-01-16,1761.261,1764.78,1715.469,1716.52,347083520,3373153300.0,-0.02128404440747178,-0.0655536550498711,,-0.05290735020302806,-1.2746762521583668,-0.028058518975923263,-0.6544729583879976,,-0.5047059577632286,-1.031483963685559,-0.08633926378651524,-0.6886207493517597,,-0.5616757865146382,-1.0668656932980203,1347.115,1355.508,1336.584,1339.958,994918330,5330363900.0,-0.002341592565871742,-0.005650899802830733,,-0.001604412391133292,-0.17429009647089008,-0.09491471522751693,-0.3469967292680204,,-0.33678496148723436,-1.652083114618073,-0.1391532559507016,-0.34637423099985654,,-0.36889106651203396,-1.802917812433366,2768.384,2790.211,2748.229,2753.236,665071790,9998637900.0,-0.0046693023376879195,-0.0003852162638960932,,0.0012421903075698904,0.08157431513928155,-0.32297163174585186,-0.25911466585294674,,-0.367268730662472,-1.656495853720196,-0.3058928423290884,-0.1711369554498372,,-0.32182349826114887,-1.3760649395846143
2020-01-17,1712.346,1734.214,1706.807,1723.036,311458290,3231673800.0,0.0037960524782700844,-0.04254075368194565,,-0.04471745789370063,-1.0474824406140493,-0.10264166388539564,-0.44777424725583725,,-0.5341704011107659,-1.0433221604422647,-0.04194280171019804,-0.4557421037714564,,-0.5574637985386319,-1.0030578477994283,1344.62,1350.266,1336.472,1342.515,1009124130,5677633900.0,0.00190826876663297,0.006239740966429208,,0.0004467155533633971,0.051066712579450536,0.014278357903005023,-0.19575303840838942,,-0.30606939506826214,-1.3583132596750735,0.06514939814897058,-0.18989010403220885,,-0.30444901339595765,-1.315234664536487,2754.908,2768.976,2714.416,2720.876,662814070,9847333900.0,-0.011753442131368197,-0.0003049557887588872,,-0.010637576964110051,-0.736189964259886,-0.00339470119458829,-0.2134391231299787,,-0.3476354741362355,-1.4136344064533983,-0.015132461192539082,-0.074007308276691,,-0.3119560963995911,-1.2505269193291888
2020-01-20,1717.172,1720.783,1696.799,1713.695,265332050,2666767100.0,-0.0054212448259932655,-0.03807466183485397,,-0.04634251690367497,-1.0812190777070068,-0.14809764736074293,-0.25941226207654866,,-0.584670613355861,-1.0912325985553377,-0.174803131429911,-0.2918954377833197,,-0.617029496350799,-1.0624192936016936,1339.424,1344.948,1329.633,1344.577,924689010,5269183400.0,0.0015359232485296914,-0.0016231512151728689,,0.0019460261832364711,0.23330073847258234,-0.08367168863556951,-0.1662536340687799,,-0.3474889350004907,-1.4576924229996278,-0.07194026722998115,-0.14011332255909492,,-0.3376836745921241,-1.3853949371986687,2723.516,2749.78,2695.074,2738.379,642989120,9483794900.0,0.006432854712967284,-0.008790428369139458,,-0.0033896923339986618,-0.2399329835862083,-0.029910273328989545,-0.029941798087764204,,-0.3482674286266745,-1.3259557771913335,-0.03691750515334913,-0.07772849457071895,,-0.3196708930505763,-1.2242496973332686
2020-01-21,1697.598,1714.462,1688.569,1693.043,364167140,3987939700.0,-0.012051152626342487,-0.049804577883739154,,-0.0544645354589135,-1.2620312755904712,0.37249585943349106,-0.08863337177168296,,-0.40311754973785896,-0.7155914601482495,0.4954210662040941,-0.11113532915147539,,-0.39876073649699406,-0.652870208476334,1341.275,1343.683,1309.53,1311.453,1132645740,6401777500.0,-0.02463525703622782,-0.0367891429062468,,-0.022883440508894903,-2.859291826521156,0.22489369696304706,-0.30872819607987934,,-0.17879250008658443,-0.7023797583879419,0.21494679801807615,-0.3247284197373279,,-0.17386139976682358,-0.6734465489735334,2726.805,2733.003,2679.074,2681.152,617806850,8549640800.0,-0.02089812987902695,-0.04500203918439738,,-0.02396248653029498,-1.7668354181714956,-0.03916437963989183,-0.5456273553128208,,-0.3565543487508882,-1.2881289788267822,-0.09850003188069789,-0.5399964941417841,,-0.37122162842269146,-1.3650744709849956
2020-01-22,1647.26,1647.26,1606.3,1625.473,361111180,3938091200.0,-0.039910386209919047,-0.07319672332110683,,-0.0886557968333056,-2.009620916253486,-0.008391641266699668,0.011223278776105516,,-0.39057862665449594,-0.68737861096759,-0.012499812873298932,0.06668122823467448,,-0.38886933521238987,-0.6334365346203965,1305.552,1322.269,1281.495,1315.634,990138030,5636944500.0,0.003188066976094417,-0.020451893860709114,,-0.018163484796277385,-1.8457072234108984,-0.12581843110097246,-0.09926339295948505,,-0.27282891531826226,-1.0808783703907132,-0.11947197477575566,-0.08964089314585055,,-0.2634143951821798,-1.0308687303078419,2664.842,2723.821,2632.808,2711.054,709237220,11936820900.0,0.011152668703602098,-0.01991864510699337,,-0.01138494385982236,-0.7827952944236239,0.14799183595973409,-0.27801220111635117,,-0.2420254217597848,-0.8349122621114922,0.39617805931683114,-0.17134384609270303,,-0.09820149709086212,-0.34205923696514867
2020-01-23,1610.789,1624.066,1566.149,1583.554,432025940,3596780600.0,-0.025788801167414,-0.07746254048889611,,-0.10687958447675983,-2.2005607308216497,0.19637929792148778,0.24473193080443578,,-0.2514086326735042,-0.43980267889685964,-0.0866690441298058,0.06629621606583957,,-0.4269801218287489,-0.693146440056035,1300.2,1311.951,1256.598,1273.097,1286161750,6610226500.0,-0.032331940342070875,-0.04989783261863434,,-0.048756304404677375,-4.603088559115565,0.2989721746169067,0.29273098225057326,,-0.03792622518313293,-0.14704704496163293,0.172661270658244,0.24010792208764586,,-0.12079490345594768,-0.46456300304232323,2678.051,2706.711,2571.339,2609.685,817790090,13027438500.0,-0.03739099258074541,-0.05213901024103995,,-0.04762739484628564,-3.3234396983901084,0.15305579986340812,0.22962678961319338,,-0.11167994738497744,-0.3838650708454252,0.09136583426496747,0.30292132091312163,,-0.009322188250436292,-0.033336834851937586
2020-02-03,1457.552,1533.149,1453.883,1472.344,498980440,5417970600.0,-0.07022810715643424,-0.14549434834791608,,-0.16401739865538034,-3.017245609755108,0.15497796266585295,0.6020778897874255,,-0.12159099222266179,-0.21532172751628847,0.5063389187541769,0.6765214979308865,,-0.11317172858011482,-0.18218536341321054,1149.238,1155.412,1147.88,1151.645,1078301360,4675867700.0,-0.0953988580603049,-0.14217345802467762,,-0.13687368862797678,-8.574101955969802,-0.16161294642761692,0.06855175487677623,,-0.19149332722867707,-0.766138130221161,-0.29263124342259683,-0.17644078812478559,,-0.3733467516665684,-1.4644784655674346,2361.453,2363.739,2356.87,2356.87,257920500,4508438200.0,-0.0968756765663289,-0.1337826494114397,,-0.13732118879085264,-7.49766583574315,-0.6846128326157632,-0.6108705115448138,,-0.7178659602051444,-2.523795718697556,-0.6539275007899672,-0.5421666162858558,,-0.6569537824372321,-2.430265125223888
2020-02-04,1432.808,1472.969,1429.926,1471.893,395064530,3405010800.0,-0.0003063142852485212,-0.1410997873017077,,-0.15613176187871192,-2.343677376647972,-0.20825647995340257,0.48894387240440795,,-0.2995152047718087,-0.5430896082393915,-0.371533909763187,0.27683096135391794,,-0.4389233260755079,-0.724145708482634,1085.535,1149.249,1085.535,1144.593,1571660700,7374055400.0,-0.0061234147675715,-0.14873376534032634,,-0.1351960925141661,-3.66226408760776,0.457533819673565,0.699664084901366,,0.19185120444897752,0.7697663003238671,0.5770453471127936,0.3994683502570815,,0.010451698920168617,0.03887874899012169,2190.875,2329.292,2190.875,2313.248,1110632250,16081867000.0,-0.018508445523087724,-0.1552491455711572,,-0.14639283547836268,-3.848440578565856,3.306103043379646,0.7272955567273052,,0.26846211653517327,0.7891502412563316,2.567059430913348,0.695720665574495,,0.27285488263407975,0.8560440776838153
2020-02-05,1453.421,1539.505,1448.492,1517.433,575472510,5520121600.0,0.030939749017081963,-0.1037244771692154,,-0.12241049059275033,-1.6316409708048891,0.456654460981349,0.5802428247644749,,0.03763019178372473,0.06856747700985008,0.6211759445814387,0.3842038785089954,,-0.06766125864652062,-0.1105607453493313,1149.903,1191.425,1145.874,1174.786,1442276400,7303799400.0,0.02637880888665234,-0.10421036819466645,,-0.10566635024467541,-2.187665298820302,-0.08232330298772506,0.27336937673027406,,0.08219956056503075,0.33772834424085707,-0.009527457577820697,0.1409017886048054,,0.00024387168018402683,0.0009355865231214659,2332.277,2424.663,2323.674,2373.163,1025854150,16025296000.0,0.02590081132675781,-0.11487189088869265,,-0.11710317460153419,-2.2990057529142303,-0.07633318769556707,0.6604771377980028,,0.1544187102467196,0.466370890940616,-0.003517688586779144,0.8743823717132069,,0.24943764432958138,0.8017320944057255
2020-02-06,1505.288,1532.164,1491.908,1522.331,482360180,4545816300.0,0.003227819613781824,-0.06345353014168797,,-0.11386874990598506,-1.448025015194966,-0.16180152549771665,0.33576639748456416,,-0.13197910313995587,-0.24791402827721143,-0.17650069520207667,0.15431971204729855,,-0.229475766265971,-0.3843370939999435,1170.789,1193.593,1162.375,1188.016,1411790300,7089030900.0,0.011261625521584273,-0.09700114165489793,,-0.09053682303229993,-1.7042032507512226,-0.021137487932271548,0.4258520097445404,,0.054761374021407905,0.23178380550372013,-0.02940503815041795,0.25760168474250555,,-0.029180798332076097,-0.11519592373614285,2352.846,2400.063,2343.171,2388.0,909931440,14007229000.0,0.006251993647296894,-0.11916177250619131,,-0.10607375127977825,-1.8717495159274238,-0.1130011610324918,0.2829719229907308,,0.015713050448523225,0.04893313075446851,-0.12593009202450922,0.17344719480544435,,0.0779442741444214,0.2566170631419882
2020-02-07,1524.354,1564.779,1517.651,1536.177,496127660,4745228500.0,0.00909526246263126,-0.0299181461446848,-0.09736202717590903,-0.10068898254331671,-1.2411467268870002,0.028541908247898817,0.14837470175980627,0.18517180234777553,-0.1012734743030389,-0.1938445333505997,0.04386719278559492,0.3192988474192726,0.13721505776618526,-0.1863392600699887,-0.3157346511353814,1181.008,1191.199,1172.112,1190.156,1155047340,5730179400.0,0.0018013225411104283,-0.06514900278611924,-0.10051248952309977,-0.08475541968133904,-1.5193778190999052,-0.18185629976349882,-0.10194239565902186,-0.2904020583026007,-0.1394099811865558,-0.607037946262367,-0.1916836756911301,-0.1331341823158405,-0.3863101059373377,-0.21412436742189445,-0.8668829039973139,2376.094,2398.098,2343.978,2380.572,702863630,10598639700.0,-0.0031105527638189967,-0.08779335437035496,-0.10741514794976026,-0.10410279719023063,-1.724612993747233,-0.22756418879206985,-0.14053295754659978,-0.3235088954039912,-0.21604278388662734,-0.6917297296094759,-0.24334501135092457,-0.18643717258768866,-0.2156736437256791,-0.1875344394023234,-0.6357095701412054
2020-02-10,1533.424,1600.894,1518.877,1588.942,568862000,5360392300.0,0.03434825544191855,0.0791920909787387,-0.09844909427423354,-0.0652656080898597,-0.7713737685328911,0.14660408169945605,0.14004869609718562,-0.21899299766515612,0.02329905017743439,0.04512342685410724,0.12963839359895957,-0.010627281735341998,-0.3499106319877294,-0.08534740650416939,-0.14583873238742046,1186.505,1228.485,1178.744,1226.912,1368681300,7100222300.0,0.03088334638484369,0.06535607761072204,-0.07446804498091086,-0.05164001135640128,-0.8751716560881442,0.18495688670215027,0.26929386419395773,0.06354769125445303,0.03804174446690234,0.16539550675977516,0.23909249682479405,0.5184822915327565,-0.08033066595264571,-0.001530308691561899,-0.0061633212566841135,2371.28,2473.378,2358.738,2469.152,960777720,15321389000.0,0.03720954459684478,0.04764030260472585,-0.0859285343031495,-0.06573051488379589,-1.0108524697962915,0.36694755425031733,2.725092499432965,-0.18424205749995726,0.09209986097393008,0.2882408893751509,0.44559957066943223,2.39838061881385,-0.01838578695098092,0.18776790699348722,0.6235010632336794
2020-02-11,1569.82,1598.508,1559.195,1562.306,476335160,4260392900.0,-0.01676335574237442,0.06142634009401493,-0.17546578114329192,-0.07622025762020745,-0.8884968179675098,-0.16265252381069573,0.20571482334797309,-0.5763155024098512,-0.1306712429854986,-0.2519357077096344,-0.20520874936709388,0.2512127421152379,-0.6655147197596488,-0.25469602422123705,-0.43017438344188863,1230.272,1242.179,1220.163,1230.837,1364383100,6897170200.0,0.003199088443180953,0.07534905420529392,-0.08570615711000307,-0.04496242717504584,-0.7491549656504142,-0.0031403950649431245,-0.13188444554222167,-0.321802827884608,0.031582754652961675,0.13769280394466693,-0.028597991924844357,-0.06467068310878166,-0.4007885331009339,-0.025836518376424533,-0.1039459604328824,2478.674,2501.127,2449.01,2476.589,1042812060,16852138000.0,0.00301196524150793,0.07061110611572996,-0.10951349866458804,-0.05878330270514365,-0.8813364440186865,0.08538326638132276,-0.061064488267831174,-0.2664011681167059,0.2001480363410797,0.636874434043168,0.09990928368178631,0.047896864213589074,-0.20082354525657664,0.3078917862721111,1.0238864203575533
2020-02-12,1554.301,1579.095,1546.967,1575.588,361650230,3328057900.0,0.008501535550653916,0.03832459159646584,-0.1488231131183586,-0.05911851345325658,-0.7098329516818501,-0.24076519986473388,-0.37155950333752696,-0.5199412354818488,-0.2984990516606453,-0.615793629025145,-0.2188377978002921,-0.39710424132685773,-0.5832432828482512,-0.37117201482995466,-0.6628483366190445,1225.883,1254.611,1219.786,1251.521,1223996290,6454814100.0,0.016804824684340858,0.06531827924404943,-0.07728281120630998,-0.024546792091035052,-0.408253022268545,-0.10289398190288346,-0.1513441598295583,-0.24276431580362468,-0.05134331844123319,-0.25781244066429315,-0.06413588285816119,-0.11623885781967125,-0.2834201857521623,-0.05761339149060318,-0.27836734703414934,2474.499,2604.455,2462.938,2601.314,1274550460,17380377000.0,0.050361606225336475,0.0961379391133268,-0.06473274395718065,-0.0056270662475182975,-0.08410731340379342,0.2222245109056371,0.24242852651129798,0.3131996188090589,0.49952692592660375,1.7375827183595474,0.03134551829566079,0.08455887491875336,0.2243144850520291,0.37142479554942986,1.3447215425690437
2020-02-13,1574.495,1628.461,1569.526,1622.254,638740810,6626824300.0,0.029618148906947805,0.06563815622226699,-0.17241903525901991,-0.0232169425456088,-0.28638365372101815,0.7661838898871984,0.3241988797665678,-0.5084944613627381,0.28790596306267835,0.5813961479194016,0.9911986206730357,0.45778532669698957,-0.5611189782563026,0.3097527020932431,0.5360665399988398,1248.895,1258.597,1238.242,1245.554,1294185570,7062362200.0,-0.004767798542733126,0.04843200764972866,-0.06812040065718783,-0.025215574149352604,-0.42708606585142594,0.05734435681990502,-0.08330184022372156,-0.2941212824642653,0.01854542774296286,0.09600001967385574,0.09412325290669488,-0.0037619669565835956,-0.28812497521618596,0.05066791775527357,0.25704964256476903,2620.894,2662.09,2581.251,2620.454,1889216300,29203949000.0,0.00735781993254192,0.09734254606365167,-0.04885186909968375,0.005148248352192519,0.07865189383103281,0.48226089063590316,1.0762182917869065,0.6327372188467966,1.1836423449072173,3.9216536557440693,0.6802828270065719,1.084919793914985,0.7120105806706376,1.275789929542698,4.494089579038467
2020-02-14,1605.374,1620.649,1594.908,1597.42,464819380,4664781200.0,-0.0153083302614756,0.03986715072546998,-0.13038981174106046,-0.028282442286058807,-0.4048734987960448,-0.2722879566752593,-0.06310529027952205,-0.537265078862502,0.004120305438328309,0.011771891602759692,-0.2960759198036984,-0.01695330372394077,-0.5693892493726865,0.006214131778566223,0.016148697459919148,1241.917,1272.45,1238.405,1260.325,1584012500,8471341300.0,0.011858980020135634,0.05895781729453953,-0.06474454445139521,-0.010128875475143184,-0.1732333599461299,0.22394541920290467,0.3713831850389786,0.03964849394255299,0.2736714043218491,1.6443349606576678,0.1995053581364037,0.47837278881704814,0.03878216863865047,0.28766057258288136,1.7265163014399654,2618.927,2697.264,2606.361,2645.034,1831851700,26431582000.0,0.009380053990644344,0.11109178802405473,-0.03967001380025459,0.017202265166877284,0.2676592915056412,-0.030364230924749047,1.606269014090258,1.0406700137775315,1.0313866720093947,2.7134880779265735,-0.09493123686800031,1.493865509929543,1.191114604600021,0.9666752787081299,2.545502056084649
2020-02-17,1600.659,1631.248,1592.648,1627.437,444025640,4598742900.0,0.01879092536715432,0.024226812558293398,-0.09566335035941487,-0.0027580704659122546,-0.04255124145010984,-0.04473509688860222,-0.2194492864701808,-0.2127279922884422,0.018576156230374563,0.08078601463007924,-0.014156784030942338,-0.14208836916656264,-0.22550904238851344,0.06266302146787694,0.26323817519760456,1260.901,1295.844,1256.674,1294.605,1470910400,8158008200.0,0.027199333505246726,0.05517347617433033,-0.02966968722595731,0.0202907510047019,0.35567652613746814,-0.07140227744414895,0.07469167584886272,0.17227919222732346,0.17986287396784428,1.059326408804587,-0.03698742488394369,0.1489792650576589,0.1640206625873477,0.23705981181286706,1.393298034160087,2651.219,2735.162,2637.071,2734.498,1477467800,21899357000.0,0.033823383744783664,0.10746442503337184,0.004699993313017625,0.05382153175355042,0.8538201185660487,-0.19345665372366116,0.5377831617494211,0.7533097453939401,0.5577166776191735,1.3195117646062453,-0.17147006183738833,0.4293323536136313,1.0593030297713057,0.5467664179202183,1.321983308543328
2020-02-18,1633.8,1681.183,1626.246,1668.335,588131610,6399626200.0,0.02513031226400786,0.06786698636502697,-0.06353597982852899,0.027723717955727034,0.4585458217503056,0.3245442537957943,0.2347012343157704,0.6415772563140318,0.3679744699861238,1.6538833941271585,0.3916033879606533,0.5021211306590996,0.699287691340349,0.502043294267932,2.225328607491068,1298.513,1319.952,1292.783,1318.652,1466537600,8655341600.0,0.018574777634877027,0.07134575902414375,-0.020873011806828545,0.04086603648578624,0.7288340695768154,-0.00297285273120651,0.07487229942968354,0.3223044518518645,0.1662443444852033,0.9609541001257648,0.060962601140802875,0.2549119927474024,0.41247938542811924,0.3011339986806916,1.7082568392033233,2744.348,2774.599,2730.327,2766.069,1485514700,22576313000.0,0.011545446367121182,0.11688657262064872,0.0012325060159323886,0.06572568184755534,1.0394519450470787,0.005446413113030291,0.4245277332139792,1.2411510148044096,0.5154869104803925,1.2120617366530566,0.030912140479741,0.33967055100070986,1.1954808594134239,0.5335706363549231,1.300932239504501
2020-02-19,1710.843,1748.266,1684.981,1726.237,798700430,8572808400.0,0.03470645883470658,0.09561446266409757,-0.031174934784463204,0.06711273190520162,1.185366887917693,0.35803010145977354,1.2084886549083627,0.9988319590109282,0.8093816526370683,3.562482276613021,0.3395795523182277,1.5759192470780032,0.9107777674555779,0.9517848129481681,3.92642654052422,1324.652,1335.368,1317.615,1321.637,1782279300,10375681200.0,0.0022636753290481426,0.05602462923115148,-0.02930939382744424,0.044380916211560484,0.8065329113234548,0.21529737798744475,0.45611495276672764,0.08775355196276102,0.39747104271878064,2.3106265979343967,0.1987604510028813,0.6074330010526563,0.09444644713529904,0.5306680608998806,2.8846293515405153,2739.938,2761.441,2672.094,2674.298,1748076100,22743499000.0,-0.03317740808345715,0.028056589861892745,-0.04744336143074168,0.03030008364765413,0.47869004015563377,0.17674776291341976,0.3715236507780162,0.28564123345581205,0.7115236482566538,1.7121844687990522,0.00740537217038062,0.3085733986092476,0.22368758176166037,0.4830074206894659,1.197410336781887
