date,open,high,low,close,volume,event_flag,no_price_limit_flag,ema20,ema60,atr14,atrp14,rsi14,rvol20,close_pos,b10_prev,r5,resistance,obv,obv_ma20,obv_std20,bench_close,bench_ret5,ret5,rs5,x1_price_vs_ema20,x2_ema20_vs_ema60,x3_break_b10,x4_close_pos,x5_log_rvol20,x6_obv_z,x7_rs5,x8_atrp_rank,z_x1_price_vs_ema20,z_x2_ema20_vs_ema60,z_x3_break_b10,z_x4_close_pos,z_x5_log_rvol20,z_x6_obv_z,z_x7_rs5,z_x8_atrp_rank,label_rev,p_rev,cv_best_l2,cv_logloss,cv_folds_used,train_n,coef_intercept,coef_z_x1_price_vs_ema20,coef_z_x2_ema20_vs_ema60,coef_z_x3_break_b10,coef_z_x4_close_pos,coef_z_x5_log_rvol20,coef_z_x6_obv_z,coef_z_x7_rs5,coef_z_x8_atrp_rank,atrp14_med60,price_limit_ratio,daily_vwap_pv,daily_vwap_volume,n_intraday_bars,daily_vwap,next_date,next_day_vwap,next_day_close,next_day_high,next_day_low,next_day_vwap_ret_close,next_day_vwap_ret_vwap,next_day_close_ret_close,close_fund,peTTM,pbMRQ,psTTM,pcfNcfTTM,pubDate,statDate,profit_roeAvg,profit_npMargin,profit_gpMargin,profit_netProfit,profit_epsTTM,profit_MBRevenue,profit_totalShare,profit_liqaShare,used_pubDate,effective_date,operation_NRTurnRatio,operation_NRTurnDays,operation_INVTurnRatio,operation_INVTurnDays,operation_CATurnRatio,operation_AssetTurnRatio,growth_YOYEquity,growth_YOYAsset,growth_YOYNI,growth_YOYEPSBasic,growth_YOYPNI,solvency_currentRatio,solvency_quickRatio,solvency_cashRatio,solvency_YOYLiability,solvency_liabilityToAsset,solvency_assetToEquity,cashflow_CAToAsset,cashflow_NCAToAsset,cashflow_tangibleAssetToAsset,cashflow_ebitToInterest,cashflow_CFOToOR,cashflow_CFOToNP,cashflow_CFOToGr,fund_days_since_effective,peTTM_rank252,pbMRQ_rank252,psTTM_rank252,pcfNcfTTM_rank252,profit_roeAvg_chg4q,profit_npMargin_chg4q,profit_gpMargin_chg4q,profit_netProfit_chg4q,profit_epsTTM_chg4q,profit_MBRevenue_chg4q,profit_totalShare_chg4q,profit_liqaShare_chg4q,growth_YOYEquity_chg4q,growth_YOYAsset_chg4q,growth_YOYNI_chg4q,growth_YOYEPSBasic_chg4q,growth_YOYPNI_chg4q,solvency_currentRatio_chg4q,solvency_quickRatio_chg4q,solvency_cashRatio_chg4q,solvency_YOYLiability_chg4q,solvency_liabilityToAsset_chg4q,solvency_assetToEquity_chg4q,cashflow_CAToAsset_chg4q,cashflow_NCAToAsset_chg4q,cashflow_tangibleAssetToAsset_chg4q,cashflow_ebitToInterest_chg4q,cashflow_CFOToOR_chg4q,cashflow_CFOToNP_chg4q,cashflow_CFOToGr_chg4q,sector_open,sector_high,sector_low,sector_close,sector_volume,sector_amount,sector_ret1,sector_ret5,sector_ret20,sector_ret60,sector_ma20_gap,sector_ma60_gap,sector_vol20,sector_range_pct,sector_range_z20,sector_volume_shock20,sector_volume_z20,sector_amount_shock20,sector_amount_z20,sector_vs_bench_ret5,stock_vs_sector_ret1,stock_vs_sector_ret5,stock_vs_sector_ret20
2026-04-16,65.26,69.9,64.7,69.0,26422707.0,0.0,0.0,65.84013838536572,64.82288680188739,,,,,0.8269230769229169,73.8,73.8,73.8,-13508821.0,,,4736.6077,0.0373139844199923,0.0043668122270741,-0.0329471721929182,,,,0.8269230769229169,,,-0.0329471721929182,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1790391954.0,26422707,48,67.75959609286059,2026-04-17,71.16878842958447,71.1,73.18,68.01,0.0314317163707893,0.0503130557633753,0.0304347826086954,69.0,132.548394,9.546578,17.199841,31.036121,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,166,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561.212,9684.319,9530.309,9677.103,3482770700,66539546000.0,0.015496519728881886,0.0372037832401142,,,0.04326352817124368,,,0.016160021674008762,-0.054459543694364565,0.04227423613835435,0.3180911525114724,0.12533258316061158,0.6686680008646317,-0.00011020117987810274,0.04587865332141794,-0.03283697101304006,
2026-04-17,68.14,73.18,68.01,71.1,24804295.0,0.0,0.0,66.34107758675945,65.02869379198944,,,,,0.5976789168277351,73.8,73.18,73.18,11295474.0,,,4728.6716,0.0198651566552872,-0.0043411286934603,-0.0242062853487475,,,,0.5976789168277351,,,-0.0242062853487475,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1765291623.0,24804295,48,71.16878842958447,2026-04-20,70.77883399746464,71.49,71.96,68.58,-0.0045171027079514,-0.0054792900191865,0.0054852320675105,71.1,136.582476,9.837126,17.723315,31.980699,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,167,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9667.565,9821.778,9640.952,9805.801,3666749100,71055461000.0,0.013299228085099424,0.04020319486553925,,,0.05299664143426619,,0.02111611382447767,0.01875603156202832,0.32529287353821745,0.09313165543835655,0.73775075841383,0.18816896454027932,1.0468911470242324,0.020338038210252048,0.017135554523596053,-0.04454432355899962,
2026-04-20,70.87,71.96,68.58,71.49,18729479.0,0.0,0.0,66.83145114992521,65.24053989717011,,,,,0.8609467455618756,73.8,73.18,73.18,30024953.0,,,4757.4419,0.0239525606831938,0.0470123022847099,0.0230597416015161,,,,0.8609467455618756,,,0.0230597416015161,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1325650685.0,18729479,48,70.77883399746464,2026-04-21,70.43568825575618,70.68,71.83,69.6,-0.0147476814133979,-0.0048481406421694,-0.0113302559798571,71.49,137.331662,9.891085,17.820531,32.156121,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,170,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9811.465,9942.76,9786.997,9928.657,4285336300,85257534000.0,0.012528910182860065,0.049310083056782084,,,0.061501540401103005,,0.020175451442967094,0.015915300679054223,-0.11989681123295577,0.2677063090379188,2.1875224358331353,0.4036417891448332,2.2804214303411676,0.025357522373588282,-0.007043678115349561,-0.0022977807720721,
2026-04-21,71.2,71.83,69.6,70.68,15237388.0,0.0,0.0,67.1979796118371,65.41888285136125,3.880714285714285,0.054905408682997,,,0.4843049327352136,73.8,73.18,73.18,14787565.0,,,4767.997,0.0141904433463566,0.0584007187780772,0.0442102754317206,0.8972627541739033,0.4584456956866468,-0.8039757040307127,0.4843049327352136,,,0.0442102754317206,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,1073255911.0,15237388,48,70.43568825575618,2026-04-22,73.200393214809,75.45,75.5,69.83,0.0356592135654922,0.0392514792929119,0.0674872665534804,70.68,135.775659,9.779016,17.61862,31.791783,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,171,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9876.467,9876.467,9791.572,9862.98,3843634500,75070960000.0,-0.006614892628479363,0.027416973904514252,,,0.04951468554525995,,0.01932666700282562,0.008670211483917,-1.263294825438729,0.11409782842438743,0.8394836617560191,0.19871525348878105,1.0087595345573885,0.013226530558157652,-0.004715363351377788,0.030983744873563035,
2026-04-22,70.0,75.5,69.83,75.45,24088106.0,0.0,0.0,67.98388631547166,65.74777193820185,4.13642857142857,0.0548234403105171,62.00071499980755,,0.9911816578481502,73.8,75.5,75.5,38875671.0,,,4799.627,0.0244129316229773,0.1605906783571757,0.1361777467341984,1.804966181719418,0.54059059371041,0.3988948368156537,0.9911816578481502,,,0.1361777467341984,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,1763258831.0,24088106,48,73.200393214809,2026-04-23,82.48909846934843,83.0,83.0,79.22,0.0932948769960031,0.126894198877886,0.1000662690523526,75.45,144.938788,10.438975,18.807652,33.937324,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,172,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9815.474,9927.354,9775.328,9925.893,3414162700,73255080000.0,0.00637870096056159,0.04160406236259662,,,0.05248682913627056,,0.018863851096366107,0.015552010121808735,-0.08134869267405041,-0.018386843672106967,-0.13823503528267153,0.15334913692563945,0.7911902918697679,0.017191130739619316,0.061108565592918884,0.11898661599457916,
2026-04-23,79.22,83.0,79.22,83.0,41313648.0,0.0,0.0,69.41399238066484,66.31341875990015,4.489285714285713,0.0540877796901886,71.54615071125427,,0.9999999999997354,75.5,83.0,83.0,80189319.0,,,4786.3273,0.0104968794439108,0.2028985507246377,0.1924016712807268,3.026318324115353,0.690660790623644,1.670644391407743,0.9999999999997354,,,0.1924016712807268,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,3407925578.0,41313648,48,82.48909846934843,2026-04-24,82.01953599378346,82.19,84.66,80.0,-0.0118128193520065,-0.0056924185653386,-0.0097590361445782,83.0,159.442271,11.483565,20.689664,37.333305,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,173,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9913.932,9914.537,9669.415,9716.506,3515074500,71478760000.0,-0.02109502893089832,0.004071776439705133,,,0.02669206828201931,,0.018125022341793043,0.02535024094011895,1.5026336829170581,0.011866857740183034,0.09240780120214072,0.11399357822783651,0.6031753105452785,-0.006425103004205667,0.12116129798325093,0.19882677428493256,
2026-04-24,82.17,84.66,80.0,82.19,30486445.0,0.0,0.0,70.63075501107771,66.83396240711653,4.589999999999999,0.055846210001216,69.52822928456528,,0.4699570815449633,83.0,84.66,84.66,49702874.0,,,4769.3688,0.0086064762881821,0.1559774964838256,0.1473710201956435,2.518354028087096,0.8271879311460465,-0.1764705882352562,0.4699570815449633,,,0.1473710201956435,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,2500484073.0,30486445,48,82.01953599378346,2026-04-27,80.59477246725018,80.4,83.15,79.28,-0.0194090221772699,-0.0173710264179166,-0.021778805207446,82.19,148.131125,10.977547,17.745894,160.964682,2025-10-31,2025-09-30,0.06055,0.127434,0.36917,270302332.09,0.520568,,679036441.0,679036441.0,True,2025-11-01,1.701725,158.662522,0.598875,450.826515,0.425734,0.161829,0.111265,0.266715,0.282373,0.30303,0.295869,1.655401,1.022095,0.541795,0.400017,0.00625,2.666724,0.424379,0.575621,0.254607,3.615401,-0.02791,-0.219012,-0.02791,174,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675.426,9695.168,9562.438,9629.431,3615975800,76382721000.0,-0.008961554698777463,-0.01798629199185242,,,0.015796703966875825,,0.018781107766810655,0.013880351433389615,-0.4268824155750475,0.04014135805508334,0.3237012877229487,0.18200033373143,0.9919122026408935,-0.02659276828003452,-0.0007974814458008295,0.17396378847567806,
2026-04-27,80.56,83.15,79.28,80.4,19777131.0,0.0,0.0,71.56115929573697,67.27875052491599,4.607142857142856,0.0573027718550099,65.15484735761603,,0.289405684754448,84.66,84.66,84.66,29925743.0,,,4770.9469,0.0028387104422651,0.1246328157784306,0.1217941053361655,1.9185080598396227,0.9295150820384606,-0.9246511627904952,0.289405684754448,,,0.1217941053361655,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1593933373.0,19777131,48,80.59477246725018,2026-04-28,76.6074012351176,76.47,79.8,75.05,-0.0471716264288855,-0.0494743158900641,-0.0488805970149254,80.4,144.905006,10.738469,17.35941,157.459064,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,2,,,,,-0.037071,-0.0010439999999999,-0.031934,-157976898.01,0.0342789999999999,,4361.0,4361.0,-0.015834,-0.1128719999999999,0.032866,-0.0173159999999999,0.009663,-0.1264489999999998,-0.2579,-0.29942,-0.190948,0.5919920000000001,-0.1776629999999999,-0.0730069999999999,0.0730069999999999,0.0236859999999999,0.3642510000000003,-0.144914,-1.148376,-0.144914,9614.294,9738.226,9532.57,9732.983,3779212800,71840002000.0,0.010753698738793505,-0.019708002804407432,,,0.025767114557217363,,0.018425452581533986,0.021574035123791413,0.8176223202051575,0.08453588107380772,0.7034109122418436,0.09992736731135565,0.5517174770657267,-0.022546713246672533,-0.03253250394623952,0.1443408185828381,
2026-04-28,79.8,79.8,75.05,76.47,21582722.0,0.0,0.0,72.02866793423821,67.58010296672202,4.554285714285713,0.0595565020829822,56.71933324248934,,0.29894736842099,84.66,84.66,84.66,8343021.0,,,4758.2083,-0.0020530004528106,0.0819185059422749,0.0839715063950855,0.9751983833226372,0.9767865361545328,-1.798306148054812,0.29894736842099,,,0.0839715063950855,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1653396244.0,21582722,48,76.6074012351176,2026-04-29,75.90586384060894,76.41,77.43,74.0,-0.0073772219091284,-0.009157566804225,-0.0007846214201647,76.47,137.821963,10.213566,16.510871,149.76237,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,3,,,,,-0.037071,-0.0010439999999999,-0.031934,-157976898.01,0.0342789999999999,,4361.0,4361.0,-0.015834,-0.1128719999999999,0.032866,-0.0173159999999999,0.009663,-0.1264489999999998,-0.2579,-0.29942,-0.190948,0.5919920000000001,-0.1776629999999999,-0.0730069999999999,0.0730069999999999,0.0236859999999999,0.3642510000000003,-0.144914,-1.148376,-0.144914,9682.04,9683.799,9522.547,9568.064,3364594400,66437118000.0,-0.016944342756994413,-0.029901307718356862,,,0.006944717208135387,,0.017937602651412636,0.016933704816578965,0.030544097673271278,-0.03896228090625731,-0.3309485876029013,0.011589073837247277,0.06573290801316173,-0.02784830726554626,-0.03193625425793101,0.11181981366063176,
2026-04-29,76.26,77.43,74.0,76.41,17337886.0,0.0,0.0,72.44593765478696,67.86960778748524,4.570714285714286,0.0598182735991915,56.598852998523576,0.8008766058116312,0.7026239067053321,84.66,84.66,84.66,-8994865.0,4135366.2,30860759.379335623,4810.3468,0.0022334652255269,0.0127236580516898,0.0104901928261629,0.8672741496010373,1.0012286004408515,-1.804969526488119,0.7026239067053321,-0.2220483939534694,-0.4254668862358587,0.0104901928261629,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1316047214.0,17337886,48,75.90586384060894,2026-04-30,76.6671370333863,75.58,78.99,75.2,0.0033652275014566,0.0100291750104566,-0.0108624525585656,76.41,137.713825,10.205552,16.497917,149.644864,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,4,,,,,-0.037071,-0.0010439999999999,-0.031934,-157976898.01,0.0342789999999999,,4361.0,4361.0,-0.015834,-0.1128719999999999,0.032866,-0.0173159999999999,0.009663,-0.1264489999999998,-0.2579,-0.29942,-0.190948,0.5919920000000001,-0.1776629999999999,-0.0730069999999999,0.0730069999999999,0.0236859999999999,0.3642510000000003,-0.144914,-1.148376,-0.144914,9526.256,9727.887,9526.256,9694.823,3260531400,68001207000.0,0.013248134627862118,-0.023279517520489068,,,0.019912066864442135,,0.018057882547762454,0.021165817924691632,0.7337640022840378,-0.06677234231955498,-0.5806463448263179,0.034773144122837385,0.20304972507842112,-0.025512982746015968,-0.014032756048026895,0.036003175572178914,
2026-04-30,76.38,78.99,75.2,75.58,22595136.0,0.0,0.0,72.74441978290248,68.12240753215785,4.477142857142857,0.0592371375647366,54.862756461731045,1.032755287977485,0.1002638522427166,84.66,84.66,84.66,-31590001.0,2555866.15,31825330.783192784,4807.3069,0.0043832355551614,-0.0893975903614457,-0.0937808259166071,0.6333459323445493,1.032357554409866,-2.0280791320991,0.1002638522427166,0.0322302675696796,-1.0729147603402982,-0.0937808259166071,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.1,1732304388.0,22595136,48,76.6671370333863,2026-05-06,80.04425211643596,81.39,82.76,77.09,0.0590665800004757,0.0440490569196423,0.0768721884096321,75.58,136.217915,10.094695,16.318709,148.019353,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,5,,,,,-0.037071,-0.0010439999999999,-0.031934,-157976898.01,0.0342789999999999,,4361.0,4361.0,-0.015834,-0.1128719999999999,0.032866,-0.0173159999999999,0.009663,-0.1264489999999998,-0.2579,-0.29942,-0.190948,0.5919920000000001,-0.1776629999999999,-0.0730069999999999,0.0730069999999999,0.0236859999999999,0.3642510000000003,-0.144914,-1.148376,-0.144914,9699.749,9820.055,9698.359,9803.378,3637898100,74270537000.0,0.011197213193061994,0.008940662415069855,0.0664526808833843,,0.030306463156038355,,0.017725373248823815,0.012548102209868794,-0.7460888919869838,0.04472530256421048,0.3947540556268898,0.1282118523307778,0.769678943669147,0.004557426859908456,-0.022059665751627655,-0.09833825277651564,0.1119071569713086
2026-05-06,77.09,82.76,77.09,81.39,22749330.0,0.0,0.0,73.56780837500702,68.55741056389039,4.757142857142858,0.0584487388763091,63.339790174863325,1.0267420704179857,0.7583774250439572,84.66,83.15,83.15,-8840671.0,2972987.55,31617881.09421979,4877.0932,0.0225867204901411,-0.0097335442267915,-0.0323202647169326,1.6443045457939744,1.0532367771113829,-0.6873873873872419,0.7583774250439572,0.0263907508327295,-0.3736385279834489,-0.0323202647169326,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1820953106.0,22749330,48,80.04425211643596,2026-05-07,79.88639486578597,80.41,82.0,78.79,-0.0184740770882666,-0.0019721247494493,-0.0120407912519966,81.39,146.689284,10.870696,17.573164,159.397925,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,11,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9864.62,10012.444,9864.563,9983.016,4040947800,85924723000.0,0.018324091960954636,0.036719199711800155,0.10734446732412839,,0.04582876532585045,,0.017350863946747327,0.014991135441073222,-0.35587957077470894,0.1541761637750576,1.3759607728471974,0.28718477678530996,1.7662767992748876,0.014132479221659056,0.058548096448677533,-0.04645274393859167,0.1737825592774771
2026-05-07,81.4,82.0,78.79,80.41,18650099.0,0.0,0.0,74.2194456726254,68.94602005359889,4.677857142857143,0.0581750670669952,61.25024700725379,0.8331278072293471,0.5046728971961024,84.66,82.76,82.76,-27490770.0,3161280.15,31424093.75767252,4900.5098,0.0271566426362868,0.0001243781094526,-0.0270322645268341,1.3233739591269789,1.1273165165117631,-0.9085356542981718,0.5046728971961024,-0.1825682185372448,-0.9754314758087808,-0.0270322645268341,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1489889173.0,18650099,48,79.88639486578597,2026-05-08,79.10643061779713,78.76,81.67,77.31,-0.0162115331700394,-0.0097634177797011,-0.0205198358413131,80.41,144.923029,10.739804,17.361569,157.478648,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,12,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.214,10247.199,9997.881,10240.66,4450058600,95488115000.0,0.02580823270242183,0.052160473310186584,0.15782513851738744,,0.06740899621865548,,0.016796569896434733,0.024937084168135337,1.5018445693366367,0.2514402094362507,2.3101274928821254,0.3919840031189221,2.4855403953519595,0.025003830673899784,-0.03784902395441847,-0.052036095200733934,0.11247501946049576
2026-05-08,79.0,81.67,77.31,78.76,20481578.0,0.0,0.0,74.65187941808965,69.26778988790713,4.646428571428572,0.0589947761735463,57.79328460002311,0.905186284210378,0.3325688073393739,84.66,82.76,82.76,-47972348.0,3108292.15,31509262.821855947,4871.9122,0.023896368723496,0.0299463842029554,0.0060500154794593,0.8841458592887409,1.1587586998084407,-1.2697924673325456,0.3325688073393739,-0.0996145175576369,-1.621130917558904,0.0060500154794593,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1620224529.0,20481578,48,79.10643061779713,2026-05-11,77.44575650926812,77.16,80.3,76.5,-0.0166866872870985,-0.0209929091169914,-0.0203148806500762,78.76,141.949232,10.519425,17.005312,154.247212,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,13,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.493,10428.069,10169.389,10420.864,4685163800,101391962000.0,0.01759691269898611,0.08912983859639723,0.1650326444819763,,0.07834710462610728,,0.016382820238414177,0.025437123115262805,1.587138534002793,0.2874480220652027,2.670241982478125,0.4249654831840106,2.791349538037514,0.06523346987290123,-0.03811674854029923,-0.05918345439344175,0.12802268305044873
2026-05-11,79.5,80.3,76.5,77.16,21938872.0,0.0,0.0,74.89074804493826,69.52655087518886,4.546428571428572,0.0589220913870984,54.57656131397451,0.9699924953914588,0.1736842105262693,84.66,82.76,82.76,-69911220.0,852065.35,34863004.1335296,4951.8366,0.0294136381185654,0.0098154691794267,-0.0195981689391386,0.4991284740118975,1.1798705479414786,-1.6496465043201398,0.1736842105262693,-0.0304669442244734,-2.02975294610206,-0.0195981689391386,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.1,1699072539.0,21938872,48,77.44575650926812,2026-05-12,75.0101349408241,75.13,77.44,74.02,-0.0278624294864683,-0.0314493870061498,-0.0263089683773976,77.16,139.065551,10.305725,16.659851,151.113698,2026-04-24,2026-03-31,0.023479,0.12639,0.337236,112325434.08,0.554847,,679040802.0,679040802.0,True,2026-04-25,0.771458,116.662228,0.240578,374.064838,0.190222,0.065817,0.095431,0.153843,0.315239,0.285714,0.305532,1.528952,0.764195,0.242375,0.209069,0.598242,2.489061,0.351372,0.648628,0.278293,3.979652,-0.172824,-1.367388,-0.172824,16,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10491.179,10510.557,10411.34,10479.237,4647037500,103319220000.0,0.005601550888678641,0.08091060558815766,0.11331172628895647,,0.07616811419677494,,0.016520014249708028,0.009529705110005171,-1.2928246696490024,0.24135386280981153,2.3942405625947587,0.39395076722866484,2.7626035760813505,0.05149696746959226,-0.02591643153875489,-0.07109513640873089,0.03833006475581957
