trade_date,stock_code,pipeline_dir,feature,feature_category,live_value,train_value,diff,abs_rel_diff,scale_ratio_live_over_train,live_missing,train_missing
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,operation_INVTurnDays,fundamental,143.72405,143.72405,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,operation_INVTurnRatio,fundamental,0.62619,0.62619,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,operation_NRTurnDays,fundamental,230.375554,230.375554,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,operation_NRTurnRatio,fundamental,0.390666,0.390666,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,pbMRQ,fundamental,2.5945371938775517,2.5945371938775517,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,pbMRQ_rank252,fundamental,0.8611111111111112,0.8611111111111112,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,pcfNcfTTM,fundamental,-73.97919884693877,-73.97919884693877,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,pcfNcfTTM_rank252,fundamental,0.015873015873015872,0.015873015873015872,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,peTTM,fundamental,25.736078602040816,25.736078602040816,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,peTTM_rank252,fundamental,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_epsTTM,fundamental,0.866876,0.866876,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_epsTTM_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_gpMargin,fundamental,0.294219,0.294219,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_gpMargin_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_liqaShare,fundamental,1356921309.0,1356921309.0,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_liqaShare_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_netProfit,fundamental,436115871.37,436115871.37,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_netProfit_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_npMargin,fundamental,0.17801,0.17801,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_npMargin_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_roeAvg,fundamental,0.036207,0.036207,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_roeAvg_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_totalShare,fundamental,1356921309.0,1356921309.0,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,profit_totalShare_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,psTTM,fundamental,2.4302805612244893,2.4302805612244893,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,psTTM_rank252,fundamental,0.9563492063492064,0.9563492063492064,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_YOYLiability,fundamental,-0.113677,-0.113677,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_YOYLiability_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_assetToEquity,fundamental,1.776079,1.776079,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_assetToEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_cashRatio,fundamental,0.660525,0.660525,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_cashRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_currentRatio,fundamental,1.817438,1.817438,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_currentRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_liabilityToAsset,fundamental,0.436962,0.436962,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_liabilityToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_quickRatio,fundamental,1.574678,1.574678,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,solvency_quickRatio_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ma20_gap_asof,stock_asof_derived,0.04006899606069769,0.0400689960606976,9.020562075079397e-17,2.2512573215996737e-15,1.0000000000000022,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ma60_gap_asof,stock_asof_derived,0.022401796420906228,0.0224017964209062,2.7755575615628914e-17,1.2389888334904412e-15,1.0000000000000013,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ret1_asof,stock_asof_derived,-0.048614072494669536,-0.0486140724946695,-3.469446951953614e-17,7.136713247658971e-16,1.0000000000000007,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ret20_asof,stock_asof_derived,0.14410256410256395,0.1441025641025639,5.551115123125783e-17,3.852197327436047e-16,1.0000000000000004,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ret3_asof,stock_asof_derived,-0.0017897091722596237,-0.0017897091722596,-2.3635607360183997e-17,1.3206395612502128e-14,1.000000000000013,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ret5_asof,stock_asof_derived,0.004502476361998964,0.0045024763619989,6.418476861114186e-17,1.425543710853524e-14,1.0000000000000142,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_ret60_asof,stock_asof_derived,0.06644359464627136,0.0664435946462713,6.938893903907228e-17,1.0443284925880552e-15,1.000000000000001,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_z20_asof,stock_asof_derived,0.8021107193509862,0.8021107193509862,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_z60_asof,stock_asof_derived,0.36428028850587124,0.3642802885058712,5.551115123125783e-17,1.5238582207931666e-16,1.0000000000000002,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,amount_asof1455,stock_asof_raw,895924563.0,895924563.0,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,close_asof1455,stock_asof_raw,22.31,22.31,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,high_asof1455,stock_asof_raw,23.55,23.55,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,low_asof1455,stock_asof_raw,22.3,22.3,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,n_intraday_bars_asof1455,stock_asof_raw,47.0,47.0,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,open_asof1455,stock_asof_raw,23.5,23.5,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,volume_asof1455,stock_asof_raw,39323345.0,39323345.0,0.0,0.0,1.0,False,False
2026-05-14,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,vwap_asof1455,stock_asof_raw,22.783528791866512,22.783528791866512,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CAToAsset,fundamental,0.769542,0.769542,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CAToAsset,fundamental,0.769542,0.769542,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CAToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CAToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToGr,fundamental,-0.422365,-0.422365,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToGr,fundamental,-0.422365,-0.422365,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToGr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToGr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToNP,fundamental,-2.372697,-2.372697,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToNP,fundamental,-2.372697,-2.372697,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToNP_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToNP_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToOR,fundamental,-0.422365,-0.422365,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToOR,fundamental,-0.422365,-0.422365,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_CFOToOR_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_CFOToOR_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_NCAToAsset,fundamental,0.230458,0.230458,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_NCAToAsset,fundamental,0.230458,0.230458,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_NCAToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_NCAToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_tangibleAssetToAsset,fundamental,0.47345,0.47345,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_tangibleAssetToAsset,fundamental,0.47345,0.47345,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,cashflow_tangibleAssetToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,cashflow_tangibleAssetToAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontAssetStoEquity,fundamental,1.911955,1.911955,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontAssetStoEquity,fundamental,1.911955,1.911955,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontAssetStoEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontAssetStoEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontAssetTurn,fundamental,0.111837,0.111837,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontAssetTurn,fundamental,0.111837,0.111837,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontAssetTurn_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontAssetTurn_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontEbittogr,fundamental,0.201807,0.201807,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontEbittogr,fundamental,0.201807,0.201807,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontEbittogr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontEbittogr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontIntburden,fundamental,1.031138,1.031138,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontIntburden,fundamental,1.031138,1.031138,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontIntburden_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontIntburden_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontNitogr,fundamental,0.17801,0.17801,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontNitogr,fundamental,0.17801,0.17801,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontNitogr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontNitogr_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontPnitoni,fundamental,0.95123,0.95123,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontPnitoni,fundamental,0.95123,0.95123,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontPnitoni_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontPnitoni_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontROE,fundamental,0.036207,0.036207,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontROE,fundamental,0.036207,0.036207,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontROE_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontROE_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontTaxBurden,fundamental,0.855446,0.855446,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontTaxBurden,fundamental,0.855446,0.855446,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,dupont_dupontTaxBurden_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,dupont_dupontTaxBurden_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,fund_days_since_effective,fundamental,22.0,22.0,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,fund_days_since_effective,fundamental,22.0,22.0,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYAsset,fundamental,-0.016488,-0.016488,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYAsset,fundamental,-0.016488,-0.016488,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYAsset_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYEPSBasic,fundamental,0.157516,0.157516,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYEPSBasic,fundamental,0.157516,0.157516,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYEPSBasic_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYEPSBasic_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYEquity,fundamental,0.076712,0.076712,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYEquity,fundamental,0.076712,0.076712,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYEquity_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYNI,fundamental,0.128951,0.128951,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_v1\600312_pipeline_out,growth_YOYNI,fundamental,0.128951,0.128951,0.0,0.0,1.0,False,False
2026-05-15,600312.SH,saved_data\asof1455_audit_minidata\600312_pipeline_out,growth_YOYNI_chg4q,fundamental,0.0,0.0,0.0,0.0,,False,False
